request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_cache_hit_ratio|local_snapshot_match_after_process|total_time_s|generated_text|error
5949|miscellaneous|0|0|2|0|2|304|263|0.8651|304|263|0.8651|304|0.9047| D|
5950|moral_scenarios|1|1|2|1|2|619|560|0.9047|619|561|0.9063|560|2.1368| A|
5951|clinical_knowledge|2|2|1|2|1|298|0|0.0|298|236|0.7919|0|1.3567| B|
5952|conceptual_physics|3|3|0|3|0|279|243|0.871|279|243|0.871|279|1.5984| D|
5953|high_school_us_history|0|0|2|0|2|1764|1468|0.8322|1764|1468|0.8322|1764|1.361| C|
5954|elementary_mathematics|1|1|2|1|2|407|0|0.0|407|321|0.7887|0|0.0306| A|
5955|professional_psychology|2|2|1|2|1|436|352|0.8073|436|352|0.8073|436|0.6062| B|
5956|world_religions|3|3|3|||249|206|0.8273|249|206|0.8273|249|1.3815| C|
5957|high_school_macroeconomics|0|0|0|||431|370|0.8585|431|370|0.8585|431|1.8148| C|
5958|high_school_biology|1|1|1|||387|0|0.0|387|333|0.8605|0|0.6747| B|
5959|virology|2|2|0|2|0|378|0|0.0|378|262|0.6931|0|0.0297| B|
5960|high_school_psychology|3|3|0|3|0|334|0|0.0|334|295|0.8832|0|1.3779| B|
5961|miscellaneous|0|0|2|0|2|304|262|0.8618|304|262|0.8618|304|1.1131| B|
5962|moral_scenarios|1|1|2|1|2|613|560|0.9135|613|563|0.9184|560|1.4204| C|
5963|professional_psychology|2|2|1|2|1|449|353|0.7862|449|353|0.7862|449|1.7754| D|
5964|high_school_government_and_politics|3|3|1|3|1|508|419|0.8248|508|419|0.8248|508|0.6433| D|
5965|miscellaneous|0|0|2|0|2|290|261|0.9|290|261|0.9|290|0.9486| C|
5966|moral_scenarios|1|1|2|1|2|618|560|0.9061|618|562|0.9094|560|1.9473| A|
5967|formal_logic|2|2|3|2|3|761|643|0.8449|761|643|0.8449|761|2.032| A|
5968|high_school_macroeconomics|3|3|0|3|0|436|368|0.844|436|368|0.844|436|0.6045| B|
5969|professional_law|0|0|0|||1610|1177|0.7311|1610|1178|0.7317|1177|0.0559| B|
5970|college_biology|1|1|0|1|0|387|345|0.8915|387|345|0.8915|387|1.038| D|
5971|elementary_mathematics|2|2|1|2|1|373|0|0.0|373|325|0.8713|0|2.0024| B|
5972|nutrition|3|3|1|3|1|386|305|0.7902|386|305|0.7902|386|0.6304| B|
5973|abstract_algebra|0|0|2|0|2|434|0|0.0|434|355|0.818|0|1.3023| C|
5974|high_school_statistics|1|1|3|1|3|652|570|0.8742|652|570|0.8742|652|0.8344| B|
5975|moral_scenarios|2|2|2|||618|560|0.9061|618|564|0.9126|560|0.0312| C|
5976|sociology|3|3|1|3|1|425|0|0.0|425|332|0.7812|0|0.5934| A|
5977|moral_scenarios|0|0|2|0|2|615|560|0.9106|615|561|0.9122|560|0.9591| C|
5978|high_school_biology|1|1|1|||399|0|0.0|399|330|0.8271|0|1.3458| B|
5979|college_biology|2|2|0|2|0|430|342|0.7953|430|342|0.7953|430|1.0523| D|
5980|high_school_microeconomics|3|3|3|||437|387|0.8856|437|387|0.8856|437|0.8497| B|
5981|high_school_macroeconomics|0|0|0|||428|368|0.8598|428|368|0.8598|428|0.7247| C|
5982|high_school_world_history|1|1|2|1|2|1698|1600|0.9423|1698|1600|0.9423|1698|1.4484| B|
5983|college_physics|2|2|0|2|0|548|0|0.0|548|517|0.9434|0|0.1906| B|
5984|security_studies|3|3|1|3|1|1049|795|0.7579|1049|795|0.7579|1049|0.021| D|
5985|high_school_biology|0|0|1|0|1|485|0|0.0|485|329|0.6784|0|2.2314| D|
5986|moral_scenarios|1|1|2|1|2|613|560|0.9135|613|561|0.9152|560|0.0328| A|
5987|world_religions|2|2|3|2|3|244|207|0.8484|244|207|0.8484|244|1.57| C|
5988|security_studies|3|3|1|3|1|917|795|0.867|917|795|0.867|917|2.6882| B|
5989|moral_disputes|0|0|0|||385|0|0.0|385|321|0.8338|0|1.7652| A|
5990|professional_medicine|1|1|0|1|0|1261|1100|0.8723|1261|1100|0.8723|1261|0.5806| C|
5991|international_law|2|2|1|2|1|486|1|0.0021|486|444|0.9136|1|1.8946| A|
5992|abstract_algebra|3|3|2|3|2|433|0|0.0|433|355|0.8199|0|0.0307| C|
5993|moral_scenarios|0|0|2|0|2|629|560|0.8903|629|562|0.8935|560|1.1962| C|
5994|miscellaneous|1|1|2|1|2|338|263|0.7781|338|263|0.7781|338|0.2766| A|
5995|professional_psychology|2|2|1|2|1|435|354|0.8138|435|354|0.8138|435|1.369| C|
5996|professional_law|3|3|0|3|0|1558|0|0.0|1558|1180|0.7574|0|0.9493| B|
5997|miscellaneous|0|0|2|0|2|490|262|0.5347|490|262|0.5347|490|1.1508| A|
5998|professional_accounting|1|1|3|1|3|516|465|0.9012|516|465|0.9012|516|1.6907| C|
5999|high_school_macroeconomics|2|2|0|2|0|419|369|0.8807|419|369|0.8807|419|1.2901| B|
6000|high_school_biology|3|3|1|3|1|399|0|0.0|399|330|0.8271|0|0.9624| B|
6001|miscellaneous|0|0|2|0|2|348|267|0.7672|348|267|0.7672|348|0.9582| A|
6002|us_foreign_policy|1|1|2|1|2|363|0|0.0|363|294|0.8099|0|1.4645| A|
6003|high_school_psychology|2|2|0|2|0|370|0|0.0|370|289|0.7811|0|1.5854| A|
6004|high_school_psychology|3|3|0|3|0|353|0|0.0|353|289|0.8187|0|0.8223| D|
6005|high_school_macroeconomics|0|0|0|||463|383|0.8272|463|383|0.8272|463|0.1051| D|
6006|formal_logic|1|1|3|1|3|788|643|0.816|788|643|0.816|788|0.8635| A|
6007|high_school_us_history|2|2|2|||1879|1811|0.9638|1879|1811|0.9638|1879|1.8234| A|
6008|moral_scenarios|3|3|2|3|2|622|560|0.9003|622|561|0.9019|560|2.2671| A|
6009|high_school_biology|0|0|1|0|1|445|0|0.0|445|331|0.7438|0|0.272| D|
6010|moral_scenarios|1|1|2|1|2|619|560|0.9047|619|561|0.9063|560|1.987| C|
6011|global_facts|2|2|2|||325|289|0.8892|325|289|0.8892|325|1.2561| C|
6012|miscellaneous|3|3|2|3|2|294|262|0.8912|294|262|0.8912|294|0.6448| A|
6013|marketing|0|0|2|0|2|393|340|0.8651|393|340|0.8651|393|0.9546| B|
6014|high_school_macroeconomics|1|1|0|1|0|458|375|0.8188|458|375|0.8188|458|1.4532| D|
6015|professional_psychology|2|2|1|2|1|396|356|0.899|396|356|0.899|396|1.807| A|
6016|professional_medicine|3|3|0|3|0|1203|1100|0.9144|1203|1100|0.9144|1203|0.7758| C|
6017|virology|0|0|0|||318|0|0.0|318|262|0.8239|0|0.8411| C|
6018|high_school_psychology|1|1|0|1|0|338|0|0.0|338|289|0.855|0|0.9977| B|
6019|professional_psychology|2|2|1|2|1|412|353|0.8568|412|353|0.8568|412|1.4227| A|
6020|marketing|3|3|2|3|2|382|343|0.8979|382|343|0.8979|382|0.9727| C|
6021|elementary_mathematics|0|0|1|0|1|381|0|0.0|381|321|0.8425|0|1.4089| B|
6022|high_school_psychology|1|1|0|1|0|338|0|0.0|338|293|0.8669|0|0.6171| C|
6023|high_school_macroeconomics|2|2|0|2|0|425|368|0.8659|425|368|0.8659|425|1.2672| C|
6024|professional_law|3|3|0|3|0|1264|0|0.0|1264|1182|0.9351|0|1.4722| C|
6025|elementary_mathematics|0|0|1|0|1|368|0|0.0|368|322|0.875|0|0.9698| A|
6026|high_school_chemistry|1|1|2|1|2|447|0|0.0|447|380|0.8501|0|0.6396| D|
6027|machine_learning|2|2|0|2|0|414|0|0.0|414|352|0.8502|0|1.0663| C|
6028|prehistory|3|3|3|||384|343|0.8932|384|343|0.8932|384|0.8747| B|
6029|clinical_knowledge|0|0|1|0|1|290|0|0.0|290|237|0.8172|0|0.6959| D|
6030|professional_law|1|1|0|1|0|1385|0|0.0|1385|1179|0.8513|0|1.5123| A|
6031|human_aging|2|2|3|2|3|311|262|0.8424|311|262|0.8424|311|0.0189| D|
6032|high_school_us_history|3|3|2|3|2|1762|1468|0.8331|1762|1468|0.8331|1762|2.027| C|
6033|anatomy|0|0|0|||355|298|0.8394|355|298|0.8394|355|1.413| C|
6034|clinical_knowledge|1|1|2|1|2|311|0|0.0|311|236|0.7588|0|0.8536| C|
6035|moral_disputes|2|2|0|2|0|350|0|0.0|350|320|0.9143|0|1.5924| D|
6036|moral_scenarios|3|3|2|3|2|624|0|0.0|624|571|0.9151|0|2.4429| C|
6037|high_school_psychology|0|0|0|||345|0|0.0|345|344|0.9971|0|1.6951| C|
6038|college_mathematics|1|1|1|||464|389|0.8384|464|389|0.8384|464|0.6107| B|
6039|prehistory|2|2|3|2|3|446|343|0.7691|446|343|0.7691|446|1.5847| C|
6040|philosophy|3|3|0|3|0|307|247|0.8046|307|247|0.8046|307|0.0248| D|
6041|professional_law|0|0|0|||1451|0|0.0|1451|1179|0.8125|0|1.0059| B|
6042|moral_scenarios|1|1|2|1|2|634|0|0.0|634|562|0.8864|0|0.0353| C|
6043|econometrics|2|2|1|2|1|635|1|0.0016|635|498|0.7843|1|1.5759| A|
6044|moral_scenarios|3|3|2|3|2|616|0|0.0|616|562|0.9123|0|1.9816| C|
6045|moral_disputes|0|0|0|||383|0|0.0|383|320|0.8355|0|1.2538| A|
6046|high_school_government_and_politics|1|1|1|||472|416|0.8814|472|416|0.8814|472|1.319| B|
6047|high_school_world_history|2|2|2|||1774|1444|0.814|1774|1444|0.814|1774|1.9476| C|
6048|professional_law|3|3|0|3|0|1304|0|0.0|1304|1179|0.9041|0|0.8818| D|
6049|professional_psychology|0|0|1|0|1|390|356|0.9128|390|356|0.9128|390|2.3024| B|
6050|high_school_microeconomics|1|1|3|1|3|430|386|0.8977|430|386|0.8977|430|1.2769| D|
6051|miscellaneous|2|2|2|||302|264|0.8742|302|264|0.8742|302|1.027| A|
6052|moral_scenarios|3|3|2|3|2|617|0|0.0|617|562|0.9109|0|1.5383| A|
6053|college_biology|0|0|0|||482|341|0.7075|482|341|0.7075|482|1.8944| B|
6054|global_facts|1|1|2|1|2|360|275|0.7639|360|275|0.7639|360|0.0312| B|
6055|professional_law|2|2|0|2|0|1567|0|0.0|1567|1181|0.7537|0|1.0386| B|
6056|miscellaneous|3|3|2|3|2|296|262|0.8851|296|262|0.8851|296|2.0504| C|
6057|moral_scenarios|0|0|2|0|2|616|0|0.0|616|562|0.9123|0|1.195| A|
6058|miscellaneous|1|1|2|1|2|291|264|0.9072|291|264|0.9072|291|1.4178| C|
6059|professional_medicine|2|2|0|2|0|1209|1100|0.9098|1209|1100|0.9098|1209|1.101| A|
6060|professional_law|3|3|0|3|0|1390|0|0.0|1390|1181|0.8496|0|1.479| A|
6061|high_school_statistics|0|0|3|0|3|728|569|0.7816|728|569|0.7816|728|0.8437| D|
6062|medical_genetics|1|1|1|||318|0|0.0|318|250|0.7862|0|0.7024| C|
6063|abstract_algebra|2|2|2|||405|0|0.0|405|350|0.8642|0|0.8418| C|
6064|management|3|3|2|3|2|290|0|0.0|290|233|0.8034|0|1.2836| D|
6065|international_law|0|0|1|0|1|539|1|0.0019|539|441|0.8182|1|1.793| A|
6066|professional_law|1|1|0|1|0|1272|0|0.0|1272|1179|0.9269|0|1.657| B|
6067|elementary_mathematics|2|2|1|2|1|363|0|0.0|363|320|0.8815|0|0.9373| B|
6068|moral_disputes|3|3|0|3|0|373|0|0.0|373|328|0.8794|0|0.022| D|
6069|astronomy|0|0|1|0|1|380|0|0.0|380|339|0.8921|0|0.0269| D|
6070|high_school_statistics|1|1|3|1|3|686|568|0.828|686|568|0.828|686|1.4059| B|
6071|miscellaneous|2|2|2|||291|262|0.9003|291|262|0.9003|291|1.7213| B|
6072|professional_law|3|3|0|3|0|1445|0|0.0|1445|1177|0.8145|0|1.4529| D|
6073|miscellaneous|0|0|2|0|2|302|261|0.8642|302|261|0.8642|302|1.2572| D|
6074|high_school_psychology|1|1|0|1|0|347|0|0.0|347|295|0.8501|0|1.2723| C|
6075|security_studies|2|2|1|2|1|912|796|0.8728|912|796|0.8728|912|1.5189| A|
6076|professional_law|3|3|0|3|0|1428|0|0.0|1428|1180|0.8263|0|0.0261| D|
6077|miscellaneous|0|0|2|0|2|302|261|0.8642|302|261|0.8642|302|1.0758| C|
6078|high_school_geography|1|1|0|1|0|302|0|0.0|302|251|0.8311|0|0.967| C|
6079|professional_psychology|2|2|1|2|1|432|353|0.8171|432|353|0.8171|432|1.1953| A|
6080|high_school_microeconomics|3|3|3|||455|386|0.8484|455|386|0.8484|455|0.0288| D|
6081|high_school_computer_science|0|0|1|0|1|695|570|0.8201|695|570|0.8201|695|0.0293| D|
6082|human_aging|1|1|3|1|3|296|261|0.8818|296|261|0.8818|296|1.1781| B|
6083|astronomy|2|2|1|2|1|389|0|0.0|389|338|0.8689|0|0.9802| D|
6084|professional_law|3|3|0|3|0|1375|0|0.0|1375|1180|0.8582|0|0.0245| A|
6085|miscellaneous|0|0|2|0|2|307|265|0.8632|307|265|0.8632|307|1.6237| A|
6086|security_studies|1|1|1|||894|795|0.8893|894|795|0.8893|894|1.3488| B|
6087|security_studies|2|2|1|2|1|972|797|0.82|972|797|0.82|972|0.2008| D|
6088|high_school_mathematics|3|3|1|3|1|569|0|0.0|569|497|0.8735|0|1.4297| B|
6089|professional_law|0|0|0|||1423|0|0.0|1423|1179|0.8285|0|1.8159| D|
6090|professional_medicine|1|1|0|1|0|1196|1100|0.9197|1196|1100|0.9197|1196|1.4602| C|
6091|marketing|2|2|2|||396|340|0.8586|396|340|0.8586|396|1.2825| D|
6092|high_school_government_and_politics|3|3|1|3|1|499|422|0.8457|499|422|0.8457|499|0.5981| B|
6093|nutrition|0|0|1|0|1|373|304|0.815|373|304|0.815|373|0.022| D|
6094|high_school_biology|1|1|1|||472|0|0.0|472|332|0.7034|0|0.6218| D|
6095|security_studies|2|2|1|2|1|852|795|0.9331|852|795|0.9331|852|2.6602| C|
6096|high_school_biology|3|3|1|3|1|395|0|0.0|395|330|0.8354|0|0.6806| D|
6097|high_school_psychology|0|0|0|||337|0|0.0|337|293|0.8694|0|0.7472| C|
6098|prehistory|1|1|3|1|3|391|345|0.8824|391|345|0.8824|391|0.0267| B|
6099|nutrition|2|2|1|2|1|347|314|0.9049|347|314|0.9049|347|0.9191| C|
6100|high_school_psychology|3|3|0|3|0|324|0|0.0|324|293|0.9043|0|1.4107| D|
6101|miscellaneous|0|0|2|0|2|319|262|0.8213|319|262|0.8213|319|1.0977| B|
6102|high_school_psychology|1|1|0|1|0|436|0|0.0|436|290|0.6651|0|0.861| C|
6103|prehistory|2|2|3|2|3|413|344|0.8329|413|344|0.8329|413|0.8339| A|
6104|high_school_european_history|3|3|2|3|2|1987|1946|0.9794|1987|1946|0.9794|1987|0.0328| B|
6105|moral_scenarios|0|0|2|0|2|619|0|0.0|619|562|0.9079|0|0.7574| A|
6106|high_school_macroeconomics|1|1|0|1|0|415|368|0.8867|415|368|0.8867|415|0.8691| D|
6107|professional_law|2|2|0|2|0|1229|0|0.0|1229|1177|0.9577|0|1.3208| A|
6108|college_medicine|3|3|0|3|0|490|447|0.9122|490|447|0.9122|490|1.4162| B|
6109|moral_scenarios|0|0|2|0|2|620|0|0.0|620|561|0.9048|0|0.148| C|
6110|sociology|1|1|1|||413|0|0.0|413|330|0.799|0|0.7765| D|
6111|miscellaneous|2|2|2|||293|261|0.8908|293|261|0.8908|293|1.2543| B|
6112|professional_psychology|3|3|1|3|1|409|352|0.8606|409|352|0.8606|409|1.4309| D|
6113|formal_logic|0|0|3|0|3|695|642|0.9237|695|642|0.9237|695|1.0138| B|
6114|security_studies|1|1|1|||841|799|0.9501|841|799|0.9501|841|0.0476| D|
6115|professional_psychology|2|2|1|2|1|490|353|0.7204|490|353|0.7204|490|1.7996| C|
6116|high_school_government_and_politics|3|3|1|3|1|486|415|0.8539|486|415|0.8539|486|1.3353| A|
6117|high_school_mathematics|0|0|1|0|1|563|0|0.0|563|497|0.8828|0|0.0248| C|
6118|miscellaneous|1|1|2|1|2|295|264|0.8949|295|264|0.8949|295|2.134| A|
6119|professional_law|2|2|0|2|0|1492|0|0.0|1492|1179|0.7902|0|1.3973| D|
6120|virology|3|3|0|3|0|311|0|0.0|311|261|0.8392|0|1.4202| A|
6121|high_school_geography|0|0|1|0|1|307|0|0.0|307|252|0.8208|0|0.8653| B|
6122|high_school_microeconomics|1|1|3|1|3|451|387|0.8581|451|387|0.8581|451|0.0243| B|
6123|college_mathematics|2|2|1|2|1|439|389|0.8861|439|389|0.8861|439|0.9258| C|
6124|professional_psychology|3|3|1|3|1|409|353|0.8631|409|353|0.8631|409|2.0171| C|
6125|machine_learning|0|0|0|||411|0|0.0|411|351|0.854|0|0.758| C|
6126|security_studies|1|1|1|||902|801|0.888|902|801|0.888|902|1.0342| B|
6127|high_school_european_history|2|2|2|||1702|1645|0.9665|1702|1645|0.9665|1702|2.3179| B|
6128|high_school_microeconomics|3|3|3|||422|388|0.9194|422|388|0.9194|422|1.3104| D|
6129|high_school_mathematics|0|0|1|0|1|649|0|0.0|649|496|0.7643|0|2.6451| B|
6130|high_school_government_and_politics|1|1|1|||493|419|0.8499|493|419|0.8499|493|1.3469| C|
6131|clinical_knowledge|2|2|1|2|1|281|0|0.0|281|235|0.8363|0|0.8605| D|
6132|anatomy|3|3|0|3|0|351|300|0.8547|351|300|0.8547|351|0.026| C|
6133|elementary_mathematics|0|0|1|0|1|362|0|0.0|362|322|0.8895|0|0.9927| A|
6134|high_school_microeconomics|1|1|3|1|3|475|394|0.8295|475|394|0.8295|475|1.4779| C|
6135|human_sexuality|2|2|1|2|1|412|338|0.8204|412|338|0.8204|412|0.0306| D|
6136|human_aging|3|3|3|||307|265|0.8632|307|265|0.8632|307|0.6815| A|
6137|human_sexuality|0|0|1|0|1|395|338|0.8557|395|338|0.8557|395|0.8973| D|
6138|professional_medicine|1|1|0|1|0|1308|1094|0.8364|1308|1094|0.8364|1308|1.1836| A|
6139|miscellaneous|2|2|2|||316|261|0.8259|316|261|0.8259|316|1.7402| A|
6140|sociology|3|3|1|3|1|384|0|0.0|384|335|0.8724|0|0.037| B|
6141|prehistory|0|0|3|0|3|392|343|0.875|392|343|0.875|392|0.6503| A|
6142|high_school_psychology|1|1|0|1|0|435|0|0.0|435|290|0.6667|0|0.0268| C|
6143|miscellaneous|2|2|2|||288|266|0.9236|288|266|0.9236|288|1.704| A|
6144|high_school_physics|3|3|0|3|0|594|0|0.0|594|529|0.8906|0|1.5703| B|
6145|high_school_psychology|0|0|0|||363|0|0.0|363|289|0.7961|0|0.8816| B|
6146|miscellaneous|1|1|2|1|2|335|263|0.7851|335|263|0.7851|335|1.5165| C|
6147|prehistory|2|2|3|2|3|388|347|0.8943|388|347|0.8943|388|0.9665| A|
6148|high_school_mathematics|3|3|1|3|1|560|0|0.0|560|496|0.8857|0|1.5453| C|
6149|high_school_world_history|0|0|2|0|2|1706|1654|0.9695|1706|1654|0.9695|1706|0.9847| A|
6150|high_school_statistics|1|1|3|1|3|709|570|0.8039|709|570|0.8039|709|0.9929| A|
6151|high_school_world_history|2|2|2|||1855|1783|0.9612|1855|1783|0.9612|1855|2.117| A|
6152|moral_disputes|3|3|0|3|0|393|0|0.0|393|318|0.8092|0|0.636| D|
6153|moral_scenarios|0|0|2|0|2|627|0|0.0|627|562|0.8963|0|1.7398| C|
6154|abstract_algebra|1|1|2|1|2|429|0|0.0|429|350|0.8159|0|1.1384| D|
6155|logical_fallacies|2|2|0|2|0|516|417|0.8081|516|417|0.8081|516|1.5373| A|
6156|high_school_geography|3|3|1|3|1|280|0|0.0|280|248|0.8857|0|1.3449| B|
6157|professional_law|0|0|0|||1490|0|0.0|1490|1177|0.7899|0|0.6702| C|
6158|moral_scenarios|1|1|2|1|2|617|0|0.0|617|563|0.9125|0|1.114| B|
6159|business_ethics|2|2|1|2|1|442|384|0.8688|442|384|0.8688|442|1.1561| A|
6160|us_foreign_policy|3|3|2|3|2|350|0|0.0|350|292|0.8343|0|0.9199| D|
6161|high_school_geography|0|0|1|0|1|285|0|0.0|285|249|0.8737|0|0.8335| D|
6162|professional_psychology|1|1|1|||395|353|0.8937|395|353|0.8937|395|1.5801| C|
6163|jurisprudence|2|2|1|2|1|439|1|0.0023|439|379|0.8633|1|0.8961| A|
6164|philosophy|3|3|0|3|0|283|249|0.8799|283|249|0.8799|283|0.0268| A|
6165|elementary_mathematics|0|0|1|0|1|416|0|0.0|416|320|0.7692|0|0.8107| B|
6166|professional_law|1|1|0|1|0|1330|0|0.0|1330|1179|0.8865|0|1.1162| B|
6167|jurisprudence|2|2|1|2|1|458|1|0.0022|458|381|0.8319|1|1.0997| A|
6168|moral_scenarios|3|3|2|3|2|618|0|0.0|618|561|0.9078|0|1.3973| A|
6169|college_computer_science|0|0|2|0|2|875|0|0.0|875|719|0.8217|0|0.0309| C|
6170|us_foreign_policy|1|1|2|1|2|348|0|0.0|348|292|0.8391|0|0.911| B|
6171|philosophy|2|2|0|2|0|295|250|0.8475|295|250|0.8475|295|1.3422| C|
6172|high_school_us_history|3|3|2|3|2|1773|1468|0.828|1773|1468|0.828|1773|1.5355| D|
6173|formal_logic|0|0|3|0|3|796|671|0.843|796|671|0.843|796|0.0294| C|
6174|professional_medicine|1|1|0|1|0|1224|1095|0.8946|1224|1095|0.8946|1224|0.6795| C|
6175|philosophy|2|2|0|2|0|286|248|0.8671|286|248|0.8671|286|1.3571| C|
6176|high_school_statistics|3|3|3|||683|573|0.8389|683|573|0.8389|683|1.0895| C|
6177|college_medicine|0|0|0|||496|450|0.9073|496|450|0.9073|496|0.8283| D|
6178|elementary_mathematics|1|1|2|1|2|419|0|0.0|419|320|0.7637|0|0.0331| A|
6179|moral_scenarios|2|2|2|||618|0|0.0|618|560|0.9061|0|0.6845| A|
6180|human_aging|3|3|3|||343|262|0.7638|343|262|0.7638|343|1.1308| B|
6181|high_school_psychology|0|0|0|||333|0|0.0|333|292|0.8769|0|1.3068| B|
6182|computer_security|1|1|1|||487|4|0.0082|487|460|0.9446|4|1.3455| C|
6183|high_school_psychology|2|2|0|2|0|345|0|0.0|345|296|0.858|0|3.2289| C|
6184|high_school_psychology|3|3|0|3|0|334|0|0.0|334|293|0.8772|0|1.4316| C|
6185|professional_medicine|0|0|0|||1313|1100|0.8378|1313|1100|0.8378|1313|0.9095| C|
6186|computer_security|1|1|1|||510|4|0.0078|510|455|0.8922|4|0.6854| C|
6187|us_foreign_policy|2|2|1|2|1|365|0|0.0|365|293|0.8027|0|1.9074| C|
6188|professional_law|3|3|0|3|0|1477|0|0.0|1477|1178|0.7976|0|0.0393| C|
6189|professional_law|0|0|0|||1432|0|0.0|1432|1182|0.8254|0|1.0621| C|
6190|professional_psychology|1|1|1|||389|353|0.9075|389|353|0.9075|389|1.4973| B|
6191|professional_law|2|2|0|2|0|1699|0|0.0|1699|1180|0.6945|0|0.8024| D|
6192|human_aging|3|3|3|||313|262|0.8371|313|262|0.8371|313|0.0338| B|
6193|clinical_knowledge|0|0|1|0|1|278|0|0.0|278|235|0.8453|0|0.0316| A|
6194|high_school_world_history|1|1|2|1|2|1787|1442|0.8069|1787|1442|0.8069|1787|1.6645| C|
6195|philosophy|2|2|0|2|0|343|246|0.7172|343|246|0.7172|343|1.0044| B|
6196|high_school_psychology|3|3|0|3|0|332|0|0.0|332|290|0.8735|0|1.7195| B|
6197|moral_disputes|0|0|0|||397|0|0.0|397|324|0.8161|0|1.306| D|
6198|nutrition|1|1|1|||443|304|0.6862|443|304|0.6862|443|1.3029| D|
6199|high_school_psychology|2|2|0|2|0|327|0|0.0|327|294|0.8991|0|0.1786| A|
6200|high_school_psychology|3|3|0|3|0|395|0|0.0|395|289|0.7316|0|0.023| C|
6201|professional_law|0|0|0|||1612|0|0.0|1612|1179|0.7314|0|1.0469| C|
6202|college_mathematics|1|1|1|||456|389|0.8531|456|389|0.8531|456|1.7556| B|
6203|marketing|2|2|2|||400|341|0.8525|400|341|0.8525|400|0.9807| C|
6204|formal_logic|3|3|3|||763|685|0.8978|763|685|0.8978|763|1.5305| C|
6205|professional_law|0|0|0|||1502|0|0.0|1502|1180|0.7856|0|2.4076| B|
6206|high_school_geography|1|1|0|1|0|282|0|0.0|282|247|0.8759|0|0.1608| C|
6207|college_mathematics|2|2|1|2|1|479|393|0.8205|479|393|0.8205|479|1.6541| C|
6208|high_school_statistics|3|3|3|||706|569|0.8059|706|569|0.8059|706|1.7406| B|
6209|moral_scenarios|0|0|2|0|2|612|0|0.0|612|561|0.9167|0|1.1913| A|
6210|professional_law|1|1|0|1|0|1511|0|0.0|1511|1179|0.7803|0|1.0208| B|
6211|business_ethics|2|2|1|2|1|498|384|0.7711|498|384|0.7711|498|1.5901| B|
6212|moral_scenarios|3|3|2|3|2|616|0|0.0|616|566|0.9188|0|0.1533| A|
6213|high_school_world_history|0|0|2|0|2|1653|1584|0.9583|1653|1584|0.9583|1653|0.8371| A|
6214|machine_learning|1|1|0|1|0|393|0|0.0|393|347|0.883|0|0.1314| C|
6215|electrical_engineering|2|2|1|2|1|377|0|0.0|377|330|0.8753|0|0.9981| A|
6216|high_school_european_history|3|3|2|3|2|1731|1496|0.8642|1731|1496|0.8642|1731|1.8003| A|
6217|elementary_mathematics|0|0|1|0|1|378|0|0.0|378|320|0.8466|0|1.2699| C|
6218|moral_scenarios|1|1|2|1|2|613|0|0.0|613|562|0.9168|0|1.769| C|
6219|moral_scenarios|2|2|2|||619|0|0.0|619|563|0.9095|0|0.8278| C|
6220|virology|3|3|0|3|0|301|0|0.0|301|261|0.8671|0|0.1988| D|
6221|anatomy|0|0|0|||364|302|0.8297|364|302|0.8297|364|1.154| D|
6222|miscellaneous|1|1|2|1|2|296|265|0.8953|296|265|0.8953|296|1.3609| D|
6223|high_school_government_and_politics|2|2|1|2|1|464|416|0.8966|464|416|0.8966|464|1.0662| B|
6224|miscellaneous|3|3|2|3|2|297|264|0.8889|297|264|0.8889|297|1.6175| B|
6225|marketing|0|0|2|0|2|384|344|0.8958|384|344|0.8958|384|0.0312| D|
6226|us_foreign_policy|1|1|2|1|2|333|0|0.0|333|294|0.8829|0|1.4759| C|
6227|clinical_knowledge|2|2|1|2|1|296|0|0.0|296|239|0.8074|0|1.0407| B|
6228|high_school_statistics|3|3|3|||693|569|0.8211|693|569|0.8211|693|1.5137| C|
6229|college_biology|0|0|0|||528|341|0.6458|528|341|0.6458|528|1.3778| A|
6230|clinical_knowledge|1|1|2|1|2|284|0|0.0|284|236|0.831|0|1.2653| C|
6231|international_law|2|2|1|2|1|537|1|0.0019|537|441|0.8212|1|1.2666| A|
6232|moral_scenarios|3|3|2|3|2|625|0|0.0|625|562|0.8992|0|0.8427| C|
6233|electrical_engineering|0|0|1|0|1|368|0|0.0|368|329|0.894|0|2.4255| C|
6234|professional_law|1|1|0|1|0|1357|0|0.0|1357|1177|0.8674|0|1.7027| D|
6235|sociology|2|2|1|2|1|459|0|0.0|459|329|0.7168|0|1.5057| B|
6236|professional_law|3|3|0|3|0|1477|0|0.0|1477|1178|0.7976|0|1.0269| C|
6237|professional_psychology|0|0|1|0|1|433|352|0.8129|433|352|0.8129|433|0.0263| A|
6238|elementary_mathematics|1|1|2|1|2|372|0|0.0|372|322|0.8656|0|1.7691| A|
6239|elementary_mathematics|2|2|1|2|1|443|0|0.0|443|323|0.7291|0|0.7883| A|
6240|professional_law|3|3|0|3|0|1380|0|0.0|1380|1178|0.8536|0|0.0246| B|
6241|moral_scenarios|0|0|2|0|2|637|0|0.0|637|562|0.8823|0|1.5047| C|
