request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_cache_hit_ratio|local_snapshot_match_after_process|total_time_s|generated_text|error
7442|moral_scenarios|1|1|0|1|0|617|566|0.9173|617|566|0.9173|617|0.9811| A|
7443|college_medicine|2|2|3|2|3|578|447|0.7734|578|447|0.7734|578|1.157| C|
7444|high_school_psychology|3|3|0|3|0|363|0|0.0|363|290|0.7989|0|1.4699| C|
7445|nutrition|0|0|0|||338|304|0.8994|338|304|0.8994|338|0.0689| C|
7446|professional_accounting|1|1|3|1|3|563|470|0.8348|563|470|0.8348|563|1.1896| C|
7447|professional_psychology|2|2|3|2|3|420|358|0.8524|420|358|0.8524|420|0.0295| C|
7448|marketing|3|3|2|3|2|371|343|0.9245|371|343|0.9245|371|0.0398| A|
7449|professional_accounting|0|0|3|0|3|523|466|0.891|523|466|0.891|523|1.2402| B|
7450|high_school_geography|1|1|0|1|0|286|0|0.0|286|247|0.8636|0|1.2763| A|
7451|philosophy|2|2|3|2|3|282|246|0.8723|282|248|0.8794|246|0.9285| A|
7452|miscellaneous|3|3|2|3|2|288|263|0.9132|288|263|0.9132|288|0.0265| D|
7453|management|0|0|2|0|2|269|0|0.0|269|237|0.881|0|1.5253| C|
7454|moral_disputes|1|1|0|1|0|402|0|0.0|402|327|0.8134|0|2.0778| A|
7455|miscellaneous|2|2|2|||314|266|0.8471|314|266|0.8471|314|2.2965| A|
7456|professional_law|3|3|0|3|0|1314|0|0.0|1314|1177|0.8957|0|1.2648| A|
7457|professional_psychology|0|0|2|0|2|452|0|0.0|452|353|0.781|0|1.6133| C|
7458|jurisprudence|1|1|3|1|3|446|383|0.8587|446|383|0.8587|446|1.0428| C|
7459|miscellaneous|2|2|2|||300|265|0.8833|300|265|0.8833|300|1.7223| B|
7460|nutrition|3|3|2|3|2|349|0|0.0|349|305|0.8739|0|3.2392| C|
7461|professional_accounting|0|0|3|0|3|588|465|0.7908|588|465|0.7908|588|2.0623| B|
7462|high_school_physics|1|1|0|1|0|584|0|0.0|584|530|0.9075|0|1.4475| A|
7463|high_school_macroeconomics|2|2|0|2|0|426|370|0.8685|426|370|0.8685|426|1.1925| C|
7464|machine_learning|3|3|0|3|0|402|0|0.0|402|347|0.8632|0|0.1716| C|
7465|professional_psychology|0|0|1|0|1|402|353|0.8781|402|353|0.8781|402|0.0291| D|
7466|miscellaneous|1|1|2|1|2|333|266|0.7988|333|266|0.7988|333|1.2393| D|
7467|college_computer_science|2|2|0|2|0|797|0|0.0|797|720|0.9034|0|1.503| D|
7468|moral_scenarios|3|3|2|3|2|612|0|0.0|612|566|0.9248|0|2.1702| A|
7469|elementary_mathematics|0|0|2|0|2|400|0|0.0|400|321|0.8025|0|1.0326| B|
7470|high_school_macroeconomics|1|1|0|1|0|395|370|0.9367|395|370|0.9367|395|1.0751| C|
7471|professional_law|2|2|0|2|0|1409|0|0.0|1409|1178|0.8361|0|0.1611| C|
7472|sociology|3|3|1|3|1|402|330|0.8209|402|330|0.8209|402|1.5837| B|
7473|professional_psychology|0|0|3|0|3|423|356|0.8416|423|356|0.8416|423|1.5973| C|
7474|econometrics|1|1|1|||569|499|0.877|569|499|0.877|569|1.017| A|
7475|moral_disputes|2|2|0|2|0|382|0|0.0|382|320|0.8377|0|1.1857| C|
7476|prehistory|3|3|3|||406|0|0.0|406|344|0.8473|0|1.0741| A|
7477|philosophy|0|0|3|0|3|303|246|0.8119|303|247|0.8152|246|2.3422| C|
7478|high_school_mathematics|1|1|1|||591|496|0.8393|591|496|0.8393|591|1.059| B|
7479|professional_law|2|2|0|2|0|1406|0|0.0|1406|1178|0.8378|0|1.0169| D|
7480|anatomy|3|3|0|3|0|362|0|0.0|362|299|0.826|0|0.1656| C|
7481|security_studies|0|0|3|0|3|890|798|0.8966|890|798|0.8966|890|1.1998| C|
7482|professional_accounting|1|1|3|1|3|545|469|0.8606|545|469|0.8606|545|1.6225| B|
7483|professional_law|2|2|0|2|0|1528|0|0.0|1528|1178|0.7709|0|0.1193| B|
7484|high_school_world_history|3|3|3|||1957|1440|0.7358|1957|1440|0.7358|1957|1.0869| D|
7485|high_school_chemistry|0|0|2|0|2|488|0|0.0|488|379|0.7766|0|0.4381| C|
7486|virology|1|1|0|1|0|303|0|0.0|303|264|0.8713|0|1.1913| C|
7487|professional_law|2|2|0|2|0|1327|0|0.0|1327|1187|0.8945|0|1.636| B|
7488|professional_psychology|3|3|3|||400|352|0.88|400|352|0.88|400|1.1053| B|
7489|international_law|0|0|0|||562|443|0.7883|562|443|0.7883|562|1.0916| C|
7490|professional_psychology|1|1|3|1|3|463|358|0.7732|463|358|0.7732|463|0.0279| C|
7491|conceptual_physics|2|2|0|2|0|265|0|0.0|265|244|0.9208|0|1.5733| D|
7492|security_studies|3|3|3|||890|796|0.8944|890|796|0.8944|890|1.6164| C|
7493|professional_psychology|0|0|1|0|1|502|354|0.7052|502|354|0.7052|502|1.1922| A|
7494|professional_psychology|1|1|1|||403|353|0.8759|403|353|0.8759|403|0.1587| B|
7495|professional_law|2|2|0|2|0|1406|0|0.0|1406|1178|0.8378|0|0.1645| B|
7496|elementary_mathematics|3|3|1|3|1|412|0|0.0|412|320|0.7767|0|1.5038| B|
7497|high_school_microeconomics|0|0|3|0|3|479|0|0.0|479|390|0.8142|0|1.3026| D|
7498|nutrition|1|1|2|1|2|346|0|0.0|346|305|0.8815|0|2.0092| D|
7499|professional_psychology|2|2|3|2|3|458|353|0.7707|458|353|0.7707|458|1.2339| C|
7500|professional_law|3|3|0|3|0|1366|0|0.0|1366|1179|0.8631|0|0.1621| D|
7501|college_chemistry|0|0|1|0|1|471|0|0.0|471|335|0.7113|0|1.2239| B|
7502|computer_security|1|1|1|||513|453|0.883|513|453|0.883|513|1.4143| C|
7503|professional_law|2|2|0|2|0|1408|0|0.0|1408|1180|0.8381|0|1.0322| C|
7504|electrical_engineering|3|3|1|3|1|392|0|0.0|392|329|0.8393|0|1.2113| D|
7505|prehistory|0|0|3|0|3|384|0|0.0|384|348|0.9062|0|1.2822| B|
7506|moral_scenarios|1|1|0|1|0|626|562|0.8978|626|562|0.8978|626|0.0212| C|
7507|astronomy|2|2|1|2|1|425|0|0.0|425|338|0.7953|0|0.0227| D|
7508|college_medicine|3|3|3|||559|447|0.7996|559|447|0.7996|559|1.3577| C|
7509|professional_psychology|0|0|1|0|1|432|352|0.8148|432|352|0.8148|432|0.025| A|
7510|high_school_chemistry|1|1|2|1|2|449|0|0.0|449|380|0.8463|0|1.5301| D|
7511|high_school_physics|2|2|0|2|0|642|0|0.0|642|529|0.824|0|0.0207| C|
7512|professional_psychology|3|3|3|||413|352|0.8523|413|352|0.8523|413|0.9525| A|
7513|public_relations|0|0|0|||398|366|0.9196|398|366|0.9196|398|0.8065| D|
7514|professional_law|1|1|0|1|0|1476|0|0.0|1476|1178|0.7981|0|0.0291| C|
7515|professional_psychology|2|2|1|2|1|450|353|0.7844|450|353|0.7844|450|1.2092| D|
7516|us_foreign_policy|3|3|2|3|2|401|0|0.0|401|293|0.7307|0|1.186| A|
7517|college_mathematics|0|0|1|0|1|453|389|0.8587|453|389|0.8587|453|0.763| C|
7518|college_biology|1|1|0|1|0|413|341|0.8257|413|341|0.8257|413|2.558| C|
7519|high_school_chemistry|2|2|3|2|3|433|0|0.0|433|380|0.8776|0|1.2409| C|
7520|moral_scenarios|3|3|0|3|0|629|562|0.8935|629|562|0.8935|629|0.0204| C|
7521|high_school_computer_science|0|0|1|0|1|723|570|0.7884|723|570|0.7884|723|0.0938| B|
7522|management|1|1|2|1|2|282|0|0.0|282|234|0.8298|0|1.2737| C|
7523|miscellaneous|2|2|2|||289|261|0.9031|289|261|0.9031|289|1.0421| B|
7524|high_school_microeconomics|3|3|3|||438|0|0.0|438|391|0.8927|0|1.092| C|
7525|high_school_mathematics|0|0|1|0|1|573|495|0.8639|573|496|0.8656|495|0.0311| B|
7526|professional_psychology|1|1|1|||426|352|0.8263|426|352|0.8263|426|0.0203| D|
7527|high_school_biology|2|2|0|2|0|395|0|0.0|395|329|0.8329|0|1.2067| D|
7528|professional_psychology|3|3|1|3|1|387|353|0.9121|387|353|0.9121|387|1.5714| B|
7529|college_biology|0|0|0|||390|342|0.8769|390|342|0.8769|342|0.1611| C|
7530|human_sexuality|1|1|1|||432|337|0.7801|432|337|0.7801|432|1.1318| B|
7531|college_biology|2|2|0|2|0|473|342|0.723|473|342|0.723|473|0.1655| B|
7532|philosophy|3|3|3|||288|246|0.8542|288|251|0.8715|246|1.0368| C|
7533|elementary_mathematics|0|0|1|0|1|374|0|0.0|374|323|0.8636|0|0.162| D|
7534|anatomy|1|1|0|1|0|372|0|0.0|372|302|0.8118|0|0.0214| C|
7535|philosophy|2|2|3|2|3|274|246|0.8978|274|246|0.8978|246|1.1862| A|
7536|professional_law|3|3|0|3|0|1372|0|0.0|1372|1179|0.8593|0|1.596| B|
7537|college_medicine|0|0|3|0|3|606|446|0.736|606|446|0.736|606|1.6436| A|
7538|philosophy|1|1|3|1|3|321|246|0.7664|321|246|0.7664|246|0.9764| B|
7539|philosophy|2|2|3|2|3|296|246|0.8311|296|246|0.8311|246|0.0993| B|
7540|econometrics|3|3|1|3|1|571|501|0.8774|571|501|0.8774|571|2.0408| C|
7541|professional_law|0|0|0|||1340|0|0.0|1340|1180|0.8806|0|1.0869| B|
7542|professional_law|1|1|0|1|0|1546|0|0.0|1546|1178|0.762|0|1.0521| C|
7543|professional_law|2|2|0|2|0|1375|0|0.0|1375|1189|0.8647|0|0.0288| D|
7544|econometrics|3|3|1|3|1|609|502|0.8243|609|502|0.8243|609|1.2612| D|
7545|high_school_european_history|0|0|2|0|2|2080|2038|0.9798|2080|2038|0.9798|2080|2.259| C|
7546|anatomy|1|1|0|1|0|338|0|0.0|338|299|0.8846|0|2.3383| D|
7547|jurisprudence|2|2|3|2|3|444|382|0.8604|444|382|0.8604|444|0.758| A|
7548|professional_law|3|3|0|3|0|1528|0|0.0|1528|1178|0.7709|0|1.0761| D|
7549|high_school_macroeconomics|0|0|0|||426|368|0.8638|426|368|0.8638|426|1.0547| C|
7550|high_school_psychology|1|1|0|1|0|338|0|0.0|338|289|0.855|0|0.019| B|
7551|clinical_knowledge|2|2|1|2|1|277|0|0.0|277|238|0.8592|0|1.4598| A|
7552|high_school_geography|3|3|1|3|1|289|0|0.0|289|248|0.8581|0|1.241| A|
7553|security_studies|0|0|3|0|3|1018|795|0.7809|1018|795|0.7809|1018|1.242| A|
7554|professional_accounting|1|1|3|1|3|553|470|0.8499|553|470|0.8499|553|2.2813| D|
7555|college_medicine|2|2|3|2|3|516|447|0.8663|516|447|0.8663|516|1.2205| B|
7556|miscellaneous|3|3|2|3|2|298|262|0.8792|298|262|0.8792|298|0.4379| A|
7557|moral_scenarios|0|0|0|||621|563|0.9066|621|563|0.9066|621|1.0808| A|
7558|global_facts|1|1|2|1|2|328|286|0.872|328|286|0.872|328|0.4337| B|
7559|miscellaneous|2|2|2|||398|265|0.6658|398|265|0.6658|398|0.9679| C|
7560|elementary_mathematics|3|3|1|3|1|386|0|0.0|386|324|0.8394|0|0.1747| A|
7561|professional_law|0|0|0|||1490|0|0.0|1490|1183|0.794|0|1.0291| A|
7562|professional_law|1|1|0|1|0|1482|0|0.0|1482|1179|0.7955|0|1.1446| A|
7563|professional_medicine|2|2|0|2|0|1279|0|0.0|1279|1099|0.8593|0|1.2037| B|
7564|moral_disputes|3|3|0|3|0|403|0|0.0|403|324|0.804|0|1.5237| D|
7565|miscellaneous|0|0|2|0|2|341|266|0.7801|341|266|0.7801|341|1.2493| A|
7566|philosophy|1|1|3|1|3|287|246|0.8571|287|247|0.8606|246|0.7947| C|
7567|abstract_algebra|2|2|2|||392|0|0.0|392|362|0.9235|0|1.1181| B|
7568|high_school_psychology|3|3|0|3|0|335|0|0.0|335|289|0.8627|0|1.009| B|
7569|high_school_physics|0|0|1|0|1|745|0|0.0|745|529|0.7101|0|1.2544| A|
7570|high_school_psychology|1|1|0|1|0|387|0|0.0|387|290|0.7494|0|1.2497| C|
7571|high_school_european_history|2|2|2|||1704|1633|0.9583|1704|1633|0.9583|1704|1.0651| C|
7572|miscellaneous|3|3|2|3|2|295|264|0.8949|295|264|0.8949|295|1.1912| B|
7573|high_school_psychology|0|0|0|||352|0|0.0|352|289|0.821|0|1.2048| D|
7574|us_foreign_policy|1|1|2|1|2|347|0|0.0|347|294|0.8473|0|0.0237| B|
7575|global_facts|2|2|2|||325|281|0.8646|325|287|0.8831|281|1.5568| B|
7576|nutrition|3|3|2|3|2|402|0|0.0|402|304|0.7562|0|1.2266| D|
7577|professional_law|0|0|0|||1415|0|0.0|1415|1178|0.8325|0|0.1674| C|
7578|clinical_knowledge|1|1|2|1|2|288|0|0.0|288|236|0.8194|0|1.9028| C|
7579|conceptual_physics|2|2|0|2|0|299|0|0.0|299|244|0.8161|0|1.1958| B|
7580|philosophy|3|3|3|||294|246|0.8367|294|249|0.8469|246|1.6473| C|
7581|college_biology|0|0|0|||444|347|0.7815|444|347|0.7815|444|1.2565| B|
7582|high_school_european_history|1|1|2|1|2|1719|1640|0.954|1719|1640|0.954|1719|0.2522| A|
7583|jurisprudence|2|2|3|2|3|468|389|0.8312|468|389|0.8312|468|0.1678| D|
7584|sociology|3|3|1|3|1|430|331|0.7698|430|331|0.7698|430|0.0222| C|
7585|human_aging|0|0|1|0|1|292|0|0.0|292|262|0.8973|0|1.2068| A|
7586|sociology|1|1|1|||450|329|0.7311|450|329|0.7311|450|1.1075| A|
7587|professional_medicine|2|2|0|2|0|1200|0|0.0|1200|1098|0.915|0|1.3072| D|
7588|high_school_european_history|3|3|2|3|2|1821|1763|0.9681|1821|1763|0.9681|1821|0.1916| B|
7589|college_physics|0|0|1|0|1|535|0|0.0|535|438|0.8187|0|0.0235| C|
7590|philosophy|1|1|3|1|3|293|246|0.8396|293|247|0.843|246|1.6419| C|
7591|professional_psychology|2|2|1|2|1|436|352|0.8073|436|352|0.8073|436|1.2151| D|
7592|professional_law|3|3|0|3|0|1655|0|0.0|1655|1178|0.7118|0|0.0305| C|
7593|miscellaneous|0|0|2|0|2|395|264|0.6684|395|264|0.6684|395|0.027| A|
7594|professional_law|1|1|0|1|0|1479|0|0.0|1479|1181|0.7985|0|1.1176| D|
7595|clinical_knowledge|2|2|1|2|1|287|0|0.0|287|242|0.8432|0|0.0244| B|
7596|human_sexuality|3|3|1|3|1|395|341|0.8633|395|341|0.8633|395|0.0249| D|
7597|clinical_knowledge|0|0|1|0|1|312|0|0.0|312|242|0.7756|0|0.022| B|
7598|professional_medicine|1|1|0|1|0|1302|0|0.0|1302|1107|0.8502|0|0.0311| B|
7599|moral_disputes|2|2|0|2|0|383|0|0.0|383|320|0.8355|0|0.0195| D|
7600|nutrition|3|3|2|3|2|356|0|0.0|356|304|0.8539|0|0.0368| D|
7601|high_school_biology|0|0|1|0|1|392|0|0.0|392|330|0.8418|0|1.0653| A|
7602|professional_law|1|1|0|1|0|1493|0|0.0|1493|1179|0.7897|0|2.0757| B|
7603|moral_disputes|2|2|0|2|0|389|0|0.0|389|319|0.8201|0|1.2614| B|
7604|marketing|3|3|2|3|2|375|342|0.912|375|342|0.912|375|0.4284| B|
7605|elementary_mathematics|0|0|1|0|1|405|0|0.0|405|320|0.7901|0|0.0229| B|
7606|moral_disputes|1|1|0|1|0|389|0|0.0|389|324|0.8329|0|0.0215| C|
7607|college_computer_science|2|2|0|2|0|925|0|0.0|925|719|0.7773|0|1.2545| B|
7608|moral_scenarios|3|3|0|3|0|619|567|0.916|619|567|0.916|619|1.2437| A|
7609|professional_law|0|0|0|||1384|0|0.0|1384|1179|0.8519|0|1.2042| D|
7610|high_school_biology|1|1|0|1|0|390|0|0.0|390|333|0.8538|0|1.2897| C|
7611|philosophy|2|2|3|2|3|301|246|0.8173|301|247|0.8206|246|2.3403| B|
7612|human_sexuality|3|3|1|3|1|384|342|0.8906|384|342|0.8906|384|1.4327| B|
7613|prehistory|0|0|3|0|3|447|0|0.0|447|348|0.7785|0|1.012| D|
7614|moral_scenarios|1|1|2|1|2|621|0|0.0|621|562|0.905|0|1.2573| A|
7615|miscellaneous|2|2|2|||312|269|0.8622|312|269|0.8622|312|1.0352| C|
7616|professional_psychology|3|3|1|3|1|429|354|0.8252|429|354|0.8252|429|0.1576| C|
7617|nutrition|0|0|2|0|2|363|0|0.0|363|309|0.8512|0|0.0227| C|
7618|moral_scenarios|1|1|0|1|0|626|563|0.8994|626|563|0.8994|626|1.1433| C|
7619|astronomy|2|2|1|2|1|391|0|0.0|391|339|0.867|0|0.023| D|
7620|high_school_us_history|3|3|3|||1818|1750|0.9626|1818|1750|0.9626|1818|0.037| D|
7621|miscellaneous|0|0|2|0|2|290|264|0.9103|290|264|0.9103|290|1.5219| A|
7622|marketing|1|1|2|1|2|405|341|0.842|405|341|0.842|405|1.0445| C|
7623|electrical_engineering|2|2|1|2|1|390|0|0.0|390|330|0.8462|0|1.2089| C|
7624|high_school_chemistry|3|3|2|3|2|454|0|0.0|454|383|0.8436|0|1.5582| B|
7625|security_studies|0|0|3|0|3|872|797|0.914|872|797|0.914|872|1.9785| A|
7626|high_school_macroeconomics|1|1|0|1|0|447|368|0.8233|447|368|0.8233|447|1.3313| B|
7627|miscellaneous|2|2|2|||297|262|0.8822|297|262|0.8822|297|2.2163| C|
7628|sociology|3|3|1|3|1|372|333|0.8952|372|333|0.8952|372|0.1541| A|
7629|high_school_chemistry|0|0|2|0|2|485|0|0.0|485|381|0.7856|0|1.5589| A|
7630|nutrition|1|1|2|1|2|358|0|0.0|358|305|0.852|0|2.1286| D|
7631|miscellaneous|2|2|2|||293|264|0.901|293|264|0.901|293|2.3313| C|
7632|high_school_physics|3|3|0|3|0|604|0|0.0|604|530|0.8775|0|1.2406| C|
7633|professional_law|0|0|0|||1503|0|0.0|1503|1181|0.7858|0|2.0364| D|
7634|high_school_psychology|1|1|0|1|0|334|0|0.0|334|290|0.8683|0|1.2031| A|
7635|nutrition|2|2|0|2|0|370|306|0.827|370|306|0.827|370|1.3815| D|
7636|moral_scenarios|3|3|0|3|0|617|563|0.9125|617|563|0.9125|617|1.5454| A|
7637|anatomy|0|0|1|0|1|339|0|0.0|339|1|0.0029|0|1.3646| B|
7638|professional_psychology|1|1|3|1|3|391|358|0.9156|391|358|0.9156|391|1.5499| D|
7639|professional_accounting|2|2|3|2|3|587|466|0.7939|587|466|0.7939|587|0.0268| B|
7640|moral_scenarios|3|3|0|3|0|614|561|0.9137|614|561|0.9137|614|0.0268| C|
7641|professional_law|0|0|0|||1723|0|0.0|1723|1180|0.6849|0|0.0369| B|
7642|professional_psychology|1|1|1|||454|354|0.7797|454|354|0.7797|454|1.1578| B|
7643|miscellaneous|2|2|2|||299|263|0.8796|299|263|0.8796|299|0.1946| C|
7644|moral_disputes|3|3|0|3|0|357|0|0.0|357|320|0.8964|0|1.3836| C|
7645|high_school_macroeconomics|0|0|0|||411|368|0.8954|411|368|0.8954|411|1.143| D|
7646|moral_scenarios|1|1|0|1|0|619|563|0.9095|619|563|0.9095|619|2.0223| C|
7647|high_school_mathematics|2|2|1|2|1|567|495|0.873|567|495|0.873|495|1.2723| D|
7648|professional_law|3|3|0|3|0|1258|0|0.0|1258|1180|0.938|0|1.6121| D|
7649|professional_psychology|0|0|1|0|1|451|352|0.7805|451|352|0.7805|451|0.0246| C|
7650|philosophy|1|1|3|1|3|437|247|0.5652|437|247|0.5652|437|1.6762| B|
7651|professional_law|2|2|0|2|0|1520|0|0.0|1520|1178|0.775|0|1.9624| B|
7652|high_school_world_history|3|3|3|||1723|1440|0.8358|1723|1440|0.8358|1723|0.9777| D|
7653|jurisprudence|0|0|3|0|3|429|381|0.8881|429|381|0.8881|429|0.815| B|
7654|professional_psychology|1|1|1|||480|354|0.7375|480|354|0.7375|480|1.1154| A|
7655|professional_law|2|2|0|2|0|1503|0|0.0|1503|1180|0.7851|0|1.1792| B|
7656|college_medicine|3|3|3|||504|446|0.8849|504|446|0.8849|504|1.0863| C|
7657|moral_scenarios|0|0|0|||617|562|0.9109|617|562|0.9109|617|1.0346| C|
7658|high_school_mathematics|1|1|1|||584|495|0.8476|584|496|0.8493|495|1.1183| B|
7659|high_school_us_history|2|2|3|2|3|1787|1469|0.822|1787|1469|0.822|1787|2.2839| A|
7660|moral_disputes|3|3|0|3|0|362|0|0.0|362|320|0.884|0|1.1988| A|
7661|professional_psychology|0|0|2|0|2|398|0|0.0|398|353|0.8869|0|1.324| C|
7662|prehistory|1|1|3|1|3|408|0|0.0|408|344|0.8431|0|1.6935| B|
7663|professional_psychology|2|2|1|2|1|388|352|0.9072|388|352|0.9072|388|1.1887| C|
7664|high_school_psychology|3|3|0|3|0|379|0|0.0|379|293|0.7731|0|1.2144| D|
7665|philosophy|0|0|3|0|3|310|246|0.7935|310|251|0.8097|246|1.6697| C|
7666|high_school_biology|1|1|0|1|0|428|0|0.0|428|330|0.771|0|1.1902| D|
7667|conceptual_physics|2|2|0|2|0|293|0|0.0|293|244|0.8328|0|1.2169| C|
7668|professional_law|3|3|0|3|0|1533|0|0.0|1533|1179|0.7691|0|1.2377| B|
7669|human_aging|0|0|1|0|1|331|0|0.0|331|262|0.7915|0|0.0319| D|
7670|college_chemistry|1|1|0|1|0|426|0|0.0|426|339|0.7958|0|0.0191| D|
7671|professional_law|2|2|0|2|0|1468|0|0.0|1468|1178|0.8025|0|1.1965| D|
7672|security_studies|3|3|3|||954|799|0.8375|954|799|0.8375|954|1.3694| B|
7673|elementary_mathematics|0|0|1|0|1|399|0|0.0|399|321|0.8045|0|1.216| B|
7674|high_school_geography|1|1|0|1|0|299|0|0.0|299|248|0.8294|0|1.3288| A|
7675|moral_disputes|2|2|0|2|0|376|0|0.0|376|328|0.8723|0|1.2129| B|
7676|astronomy|3|3|1|3|1|432|0|0.0|432|339|0.7847|0|1.9108| A|
7677|professional_medicine|0|0|1|0|1|1280|0|0.0|1280|1|0.0008|0|1.0766| C|
7678|high_school_mathematics|1|1|1|||592|500|0.8446|592|500|0.8446|592|1.1592| B|
7679|professional_law|2|2|0|2|0|1389|0|0.0|1389|1179|0.8488|0|0.0294| C|
7680|moral_disputes|3|3|0|3|0|364|0|0.0|364|327|0.8984|0|0.0186| C|
7681|miscellaneous|0|0|2|0|2|314|262|0.8344|314|262|0.8344|314|1.6801| B|
7682|abstract_algebra|1|1|2|1|2|431|0|0.0|431|356|0.826|0|0.0235| C|
7683|professional_psychology|2|2|1|2|1|410|354|0.8634|410|354|0.8634|410|1.2056| B|
7684|professional_accounting|3|3|3|||539|466|0.8646|539|466|0.8646|539|1.4423| B|
7685|management|0|0|2|0|2|284|0|0.0|284|239|0.8415|0|1.1099| D|
7686|high_school_macroeconomics|1|1|0|1|0|419|372|0.8878|419|372|0.8878|419|1.1798| D|
7687|human_sexuality|2|2|1|2|1|363|337|0.9284|363|337|0.9284|363|1.5497| A|
7688|public_relations|3|3|0|3|0|404|377|0.9332|404|377|0.9332|404|1.2824| D|
7689|jurisprudence|0|0|3|0|3|472|383|0.8114|472|383|0.8114|472|1.2228| A|
7690|high_school_european_history|1|1|2|1|2|1965|1871|0.9522|1965|1871|0.9522|1965|0.0335| B|
7691|miscellaneous|2|2|2|||330|265|0.803|330|265|0.803|330|0.0294| B|
7692|world_religions|3|3|3|||247|0|0.0|247|207|0.8381|0|0.0509| D|
7693|high_school_microeconomics|0|0|3|0|3|432|0|0.0|432|388|0.8981|0|0.9905| B|
7694|us_foreign_policy|1|1|2|1|2|371|0|0.0|371|292|0.7871|0|0.8853| C|
7695|high_school_biology|2|2|0|2|0|372|0|0.0|372|330|0.8871|0|1.1453| B|
7696|security_studies|3|3|3|||939|799|0.8509|939|799|0.8509|939|0.7664| D|
7697|public_relations|0|0|0|||408|365|0.8946|408|365|0.8946|408|1.6686| C|
7698|nutrition|1|1|2|1|2|362|0|0.0|362|305|0.8425|0|2.5063| A|
7699|college_physics|2|2|0|2|0|526|0|0.0|526|439|0.8346|0|1.3715| C|
7700|virology|3|3|0|3|0|306|0|0.0|306|264|0.8627|0|0.0573| A|
7701|professional_law|0|0|0|||1375|0|0.0|1375|1178|0.8567|0|1.4061| B|
7702|moral_scenarios|1|1|0|1|0|619|561|0.9063|619|561|0.9063|619|1.0845| C|
7703|high_school_us_history|2|2|3|2|3|1787|1748|0.9782|1787|1748|0.9782|1787|0.2412| C|
7704|moral_scenarios|3|3|0|3|0|640|562|0.8781|640|562|0.8781|640|1.2133| C|
7705|high_school_psychology|0|0|0|||355|0|0.0|355|290|0.8169|0|1.1787| D|
7706|clinical_knowledge|1|1|2|1|2|303|0|0.0|303|235|0.7756|0|1.5811| B|
7707|public_relations|2|2|0|2|0|411|365|0.8881|411|365|0.8881|411|1.2808| D|
7708|high_school_psychology|3|3|0|3|0|403|0|0.0|403|289|0.7171|0|0.4423| D|
7709|high_school_statistics|0|0|3|0|3|664|0|0.0|664|569|0.8569|0|0.7629| A|
7710|high_school_computer_science|1|1|1|||701|570|0.8131|701|570|0.8131|701|1.0889| C|
7711|prehistory|2|2|3|2|3|405|0|0.0|405|344|0.8494|0|0.1635| C|
7712|high_school_chemistry|3|3|2|3|2|452|0|0.0|452|379|0.8385|0|1.0732| B|
7713|high_school_psychology|0|0|0|||395|0|0.0|395|290|0.7342|0|1.2211| C|
7714|electrical_engineering|1|1|0|1|0|387|0|0.0|387|330|0.8527|0|1.095| A|
7715|miscellaneous|2|2|2|||298|262|0.8792|298|262|0.8792|298|0.2131| A|
7716|management|3|3|2|3|2|286|0|0.0|286|234|0.8182|0|1.695| B|
7717|professional_medicine|0|0|1|0|1|1221|0|0.0|1221|1095|0.8968|0|1.0232| C|
7718|electrical_engineering|1|1|0|1|0|365|0|0.0|365|329|0.9014|0|0.0266| B|
7719|high_school_european_history|2|2|2|||1778|1492|0.8391|1778|1492|0.8391|1778|1.1167| B|
7720|high_school_government_and_politics|3|3|1|3|1|459|416|0.9063|459|416|0.9063|459|1.3073| C|
7721|human_aging|0|0|1|0|1|309|0|0.0|309|261|0.8447|0|1.2811| C|
7722|high_school_macroeconomics|1|1|0|1|0|421|369|0.8765|421|369|0.8765|421|1.0617| D|
7723|clinical_knowledge|2|2|1|2|1|314|0|0.0|314|236|0.7516|0|1.1769| C|
7724|high_school_world_history|3|3|3|||1662|1600|0.9627|1662|1600|0.9627|1662|1.0629| B|
7725|college_medicine|0|0|3|0|3|496|450|0.9073|496|450|0.9073|496|1.8365| A|
7726|college_physics|1|1|0|1|0|480|0|0.0|480|442|0.9208|0|1.1039| A|
7727|high_school_psychology|2|2|0|2|0|338|0|0.0|338|293|0.8669|0|1.2645| D|
7728|professional_law|3|3|0|3|0|1311|0|0.0|1311|1183|0.9024|0|1.023| B|
7729|professional_law|0|0|0|||1502|0|0.0|1502|1180|0.7856|0|1.2132| C|
7730|philosophy|1|1|3|1|3|318|248|0.7799|318|248|0.7799|318|1.111| B|
7731|clinical_knowledge|2|2|1|2|1|304|0|0.0|304|236|0.7763|0|1.1848| B|
7732|high_school_psychology|3|3|0|3|0|356|0|0.0|356|294|0.8258|0|1.2102| D|
7733|professional_psychology|0|0|1|0|1|404|353|0.8738|404|353|0.8738|404|1.2088| B|
7734|elementary_mathematics|1|1|2|1|2|373|0|0.0|373|320|0.8579|0|1.2186| B|
7735|philosophy|2|2|3|2|3|299|248|0.8294|299|248|0.8294|299|2.3142| C|
7736|professional_law|3|3|0|3|0|1320|0|0.0|1320|1180|0.8939|0|1.2026| D|
7737|miscellaneous|0|0|2|0|2|288|264|0.9167|288|264|0.9167|288|1.0579| B|
