request_id|subject|target_node|ingress_node|processed_by|routed_from|routed_to|prefix_match_input_tokens|expected_cache_hit_tokens|expected_cache_hit_ratio|sglang_prompt_tokens|sglang_cache_hit_tokens|sglang_uncached_prefill_tokens|sglang_cache_hit_ratio|inference_time_s|actual_sglang_inference_time_s|communication_time_s|routing_processing_time_s|local_processing_time_s|other_processing_time_s|local_snapshot_match_after_process|total_time_s|generated_text|error
9244|high_school_psychology|3|3|3|||350|0|0.0|350|289|61|0.8257|0.1152|1.7545|0.0|3.9688|8.4684|12.4372|0|12.5524| A|
9245|prehistory|0|0|0|||456|0|0.0|456|344|112|0.7544|0.1286|0.4066|0.0|2.3353|7.6002|9.9355|0|10.0641| D|
9246|professional_law|1|1|1|||1307|0|0.0|1307|1178|129|0.9013|0.1333|0.7898|0.0|1.3568|2.5332|3.89|0|4.0233| A|
9247|philosophy|2|2|2|||296|0|0.0|296|247|49|0.8345|0.1121|2.2604|0.0|8.9923|2.073|11.0653|0|11.1774| C|
9248|high_school_government_and_politics|3|3|3|||483|419|0.8675|483|419|64|0.8675|0.1159|0.7564|0.0|5.1036|6.0954|11.199|483|11.3149| C|
9249|world_religions|0|0|0|||250|0|0.0|250|207|43|0.828|0.1106|1.4797|0.0|3.1932|2.4019|5.5951|0|5.7057| C|
9250|high_school_geography|1|1|1|||280|0|0.0|280|248|32|0.8857|0.1078|1.5185|0.0|5.4578|2.3391|7.7969|0|7.9047| C|
9251|moral_scenarios|2|2|2|||614|560|0.9121|614|562|52|0.9153|0.1129|2.8027|0.0|6.2414|2.308|8.5494|560|8.6623| A|
9252|high_school_us_history|3|3|3|||1675|1468|0.8764|1675|1468|207|0.8764|0.1557|6.0296|0.0|3.3887|3.1575|6.5462|1675|6.7019| C|
9253|miscellaneous|0|0|0|||317|262|0.8265|317|262|55|0.8265|0.1136|3.3706|0.0|3.1658|8.2711|11.4369|317|11.5505| B|
9254|high_school_world_history|1|1|1|||1871|1783|0.953|1871|1783|88|0.953|0.1222|0.9984|0.0|3.319|8.1855|11.5045|1871|11.6267| B|
9255|high_school_microeconomics|2|2|2|||444|0|0.0|444|389|55|0.8761|0.1136|2.0667|0.0|1.5218|5.8294|7.3512|0|7.4648| B|
9256|professional_law|3|3|3|||1272|0|0.0|1272|1178|94|0.9261|0.1238|0.7382|0.0|4.4662|1.3377|5.8039|0|5.9277| B|
9257|anatomy|0|0|0|||377|0|0.0|377|299|78|0.7931|0.1196|5.0386|0.0|7.1807|2.8038|9.9845|0|10.1041| A|
9258|professional_accounting|1|1|1|||627|0|0.0|627|465|162|0.7416|0.1426|2.7441|0.0|5.1308|5.481|10.6118|0|10.7544| D|
9259|elementary_mathematics|2|2|2|||404|0|0.0|404|320|84|0.7921|0.1211|2.5634|0.0|2.2988|5.4855|7.7843|0|7.9054| B|
9260|medical_genetics|3|3|3|||300|0|0.0|300|254|46|0.8467|0.1113|1.2452|0.0|6.1067|3.4354|9.5421|0|9.6534| A|
9261|security_studies|0|0|0|||1002|799|0.7974|1002|799|203|0.7974|0.1545|0.049|0.0|6.6282|2.6628|9.291|1002|9.4455| B|
9262|prehistory|1|1|1|||419|0|0.0|419|345|74|0.8234|0.1185|3.5771|0.0|4.9515|3.4874|8.4389|0|8.5574| A|
9263|security_studies|2|2|2|||888|799|0.8998|888|799|89|0.8998|0.1225|3.1248|0.0|4.7515|6.0627|10.8142|888|10.9367| C|
9264|virology|3|3|3|||303|0|0.0|303|262|41|0.8647|0.1101|0.5164|0.0|2.3059|8.9763|11.2822|0|11.3923| B|
9265|moral_scenarios|0|0|0|||622|561|0.9019|622|562|60|0.9035|0.1149|2.1436|0.0|3.0469|2.109|5.1559|561|5.2708| A|
9266|marketing|1|1|1|||426|345|0.8099|426|345|81|0.8099|0.1204|2.8536|0.0|4.0511|3.1984|7.2495|426|7.3699| A|
9267|high_school_physics|2|2|2|||646|0|0.0|646|529|117|0.8189|0.13|0.0528|0.0|8.8263|1.335|10.1613|0|10.2913| A|
9268|moral_scenarios|3|3|3|||610|561|0.9197|610|561|49|0.9197|0.1121|7.2487|0.0|6.0983|1.3521|7.4504|610|7.5625| C|
9269|high_school_microeconomics|0|0|0|||472|0|0.0|472|390|82|0.8263|0.1206|1.7173|0.0|1.5916|4.9753|6.5669|0|6.6875| B|
9270|nutrition|1|1|1|||341|306|0.8974|341|306|35|0.8974|0.1086|0.7412|0.0|3.0487|2.3154|5.3641|341|5.4727| B|
9271|professional_psychology|2|2|2|||464|353|0.7608|464|353|111|0.7608|0.1284|0.7927|0.0|10.1226|3.0017|13.1243|464|13.2527| C|
9272|professional_law|3|3|3|||1507|0|0.0|1507|1179|328|0.7823|0.1938|2.0|0.0|5.3974|3.1082|8.5056|0|8.6994| C|
9273|high_school_microeconomics|0|0|0|||464|0|0.0|464|390|74|0.8405|0.1185|2.7578|0.0|5.4418|1.5264|6.9682|0|7.0867| C|
9274|clinical_knowledge|1|1|1|||305|0|0.0|305|239|66|0.7836|0.1164|2.4985|0.0|2.5905|6.8309|9.4214|0|9.5378| B|
9275|professional_psychology|2|2|2|||589|355|0.6027|589|355|234|0.6027|0.1638|1.679|0.0|3.8402|3.4582|7.2984|589|7.4622| D|
9276|philosophy|3|3|3|||312|0|0.0|312|246|66|0.7885|0.1164|2.0936|0.0|3.1536|5.8619|9.0155|0|9.1319| A|
9277|high_school_psychology|0|0|0|||361|0|0.0|361|293|68|0.8116|0.117|0.7707|0.0|5.3645|2.2675|7.632|0|7.749| D|
9278|professional_psychology|1|1|1|||399|352|0.8822|399|352|47|0.8822|0.1116|5.0255|0.0|5.0321|1.5562|6.5883|399|6.6999| B|
9279|conceptual_physics|2|2|2|||284|0|0.0|284|244|40|0.8592|0.1098|2.2006|0.0|3.284|2.821|6.105|0|6.2148| C|
9280|management|3|3|3|||278|0|0.0|278|237|41|0.8525|0.1101|2.5391|0.0|7.1426|3.5679|10.7105|0|10.8206| B|
9281|high_school_biology|0|0|0|||369|0|0.0|369|333|36|0.9024|0.1088|4.8888|0.0|3.229|5.8303|9.0593|0|9.1681| A|
9282|conceptual_physics|1|1|1|||295|0|0.0|295|243|52|0.8237|0.1129|1.0607|0.0|2.3688|6.7643|9.1331|0|9.246| C|
9283|high_school_biology|2|2|2|||395|0|0.0|395|329|66|0.8329|0.1164|1.4653|0.0|3.1172|1.3231|4.4403|0|4.5567| A|
9284|marketing|3|3|3|||390|340|0.8718|390|340|50|0.8718|0.1124|4.547|0.0|7.758|2.6529|10.4109|390|10.5233| C|
9285|moral_disputes|0|0|0|||363|0|0.0|363|319|44|0.8788|0.1108|2.5959|0.0|4.7271|6.483|11.2101|0|11.3209| D|
9286|human_sexuality|1|1|1|||369|337|0.9133|369|337|32|0.9133|0.1078|1.6412|0.0|2.6945|5.0702|7.7647|369|7.8725| C|
9287|abstract_algebra|2|2|2|||396|0|0.0|396|352|44|0.8889|0.1108|0.7897|0.0|6.4914|3.4762|9.9676|0|10.0784| B|
9288|professional_law|3|3|3|||1523|0|0.0|1523|1178|345|0.7735|0.1995|1.3374|0.0|6.1032|5.7776|11.8808|0|12.0803| B|
9289|virology|0|0|0|||308|0|0.0|308|261|47|0.8474|0.1116|1.2916|0.0|2.9229|5.3521|8.275|0|8.3866| C|
9290|professional_medicine|1|1|1|||1314|0|0.0|1314|1097|217|0.8349|0.1587|1.5729|0.0|6.3147|1.29|7.6047|0|7.7634| B|
9291|high_school_biology|2|2|2|||408|0|0.0|408|334|74|0.8186|0.1185|5.0147|0.0|7.2164|1.3084|8.5248|0|8.6433| D|
9292|college_computer_science|3|3|3|||856|0|0.0|856|720|136|0.8411|0.1352|0.7887|0.0|2.3775|9.4501|11.8276|0|11.9628| C|
9293|anatomy|0|0|0|||353|0|0.0|353|299|54|0.847|0.1134|2.3837|0.0|1.3803|1.3657|2.746|0|2.8594| D|
9294|marketing|1|1|1|||395|340|0.8608|395|340|55|0.8608|0.1136|2.3234|0.0|9.0199|3.4152|12.4351|395|12.5487| D|
9295|marketing|2|2|2|||433|340|0.7852|433|340|93|0.7852|0.1235|4.6328|0.0|4.1995|3.5895|7.789|433|7.9125| C|
9296|high_school_biology|3|3|3|||396|0|0.0|396|329|67|0.8308|0.1167|1.6734|0.0|2.2871|3.4543|5.7414|0|5.8581| A|
9297|college_medicine|0|0|0|||495|0|0.0|495|450|45|0.9091|0.1111|2.71|0.0|2.8817|5.3512|8.2329|0|8.344| B|
9298|human_aging|1|1|1|||305|0|0.0|305|261|44|0.8557|0.1108|0.7832|0.0|6.0096|4.0823|10.0919|0|10.2027| A|
9299|moral_scenarios|2|2|2|||618|0|0.0|618|561|57|0.9078|0.1141|1.2552|0.0|5.3069|1.337|6.6439|0|6.758| A|
9300|professional_law|3|3|3|||1240|0|0.0|1240|1177|63|0.9492|0.1157|7.1713|0.0|5.9225|1.3399|7.2624|0|7.3781| A|
9301|international_law|0|0|0|||557|441|0.7917|557|441|116|0.7917|0.1297|0.8593|0.0|1.6238|8.1037|9.7275|557|9.8572| A|
9302|high_school_macroeconomics|1|1|1|||437|372|0.8513|437|372|65|0.8513|0.1162|1.6212|0.0|3.1764|4.0804|7.2568|437|7.373| B|
9303|professional_medicine|2|2|2|||1393|0|0.0|1393|1100|293|0.7897|0.1823|0.7896|0.0|1.31|3.3066|4.6166|0|4.7989| A|
9304|moral_scenarios|3|3|3|||628|561|0.8933|628|561|67|0.8933|0.1167|3.7492|0.0|6.5197|2.6323|9.152|628|9.2687| C|
9305|high_school_government_and_politics|0|0|0|||496|416|0.8387|496|416|80|0.8387|0.1201|1.3531|0.0|3.0799|8.2252|11.3051|496|11.4252| A|
9306|professional_psychology|1|1|1|||487|353|0.7248|487|353|134|0.7248|0.1347|0.3629|0.0|3.8074|9.0314|12.8388|487|12.9735| A|
9307|elementary_mathematics|2|2|2|||368|0|0.0|368|320|48|0.8696|0.1118|1.5219|0.0|3.8134|4.152|7.9654|0|8.0772| B|
9308|elementary_mathematics|3|3|3|||359|0|0.0|359|322|37|0.8969|0.1091|0.0231|0.0|3.9081|2.2064|6.1145|0|6.2236| B|
9309|anatomy|0|0|0|||388|0|0.0|388|299|89|0.7706|0.1225|1.2811|0.0|10.3691|1.5189|11.888|0|12.0105| C|
9310|high_school_psychology|1|1|1|||341|0|0.0|341|291|50|0.8534|0.1124|2.2155|0.0|5.1677|6.6126|11.7803|0|11.8927| A|
9311|college_biology|2|2|2|||400|0|0.0|400|341|59|0.8525|0.1146|0.2876|0.0|1.5382|7.012|8.5502|0|8.6648| D|
9312|high_school_biology|3|3|3|||371|0|0.0|371|329|42|0.8868|0.1103|0.0267|0.0|6.1883|2.1802|8.3685|0|8.4788| B|
9313|astronomy|0|0|0|||413|0|0.0|413|341|72|0.8257|0.118|0.7598|0.0|8.7656|1.9971|10.7627|0|10.8807| C|
9314|elementary_mathematics|1|1|1|||371|0|0.0|371|322|49|0.8679|0.1121|5.0114|0.0|7.0942|2.1326|9.2268|0|9.3389| C|
9315|nutrition|2|2|2|||354|304|0.8588|354|304|50|0.8588|0.1124|4.1868|0.0|3.2728|5.8822|9.155|354|9.2674| D|
9316|professional_psychology|3|3|3|||412|354|0.8592|412|354|58|0.8592|0.1144|2.6973|0.0|3.8957|8.2337|12.1294|412|12.2438| B|
9317|clinical_knowledge|0|0|0|||270|0|0.0|270|238|32|0.8815|0.1078|2.567|0.0|2.3178|5.5425|7.8603|0|7.9681| D|
9318|moral_scenarios|1|1|1|||615|561|0.9122|615|561|54|0.9122|0.1134|0.8172|0.0|6.0507|4.0204|10.0711|561|10.1845| C|
9319|high_school_psychology|2|2|2|||381|0|0.0|381|292|89|0.7664|0.1225|0.0257|0.0|6.4843|1.2859|7.7702|0|7.8927| C|
9320|conceptual_physics|3|3|3|||280|0|0.0|280|244|36|0.8714|0.1088|6.6171|0.0|5.8375|2.1133|7.9508|0|8.0596| D|
9321|miscellaneous|0|0|0|||305|264|0.8656|305|264|41|0.8656|0.1101|1.0323|0.0|2.3558|7.0237|9.3795|305|9.4896| A|
9322|moral_scenarios|1|1|1|||621|561|0.9034|621|561|60|0.9034|0.1149|0.7986|0.0|1.3099|2.7232|4.0331|561|4.148| C|
9323|high_school_chemistry|2|2|2|||442|0|0.0|442|381|61|0.862|0.1152|2.0485|0.0|10.0194|1.542|11.5614|0|11.6766| B|
9324|moral_scenarios|3|3|3|||628|561|0.8933|628|561|67|0.8933|0.1167|2.7953|0.0|8.544|1.3582|9.9022|628|10.0189| C|
9325|miscellaneous|0|0|0|||289|263|0.91|289|263|26|0.91|0.1063|2.4576|0.0|3.4377|6.7573|10.195|289|10.3013| A|
9326|high_school_european_history|1|1|1|||1966|1492|0.7589|1966|1492|474|0.7589|0.2452|1.5991|0.0|1.5507|3.5936|5.1443|1966|5.3895| B|
9327|moral_disputes|2|2|2|||382|0|0.0|382|318|64|0.8325|0.1159|0.7601|0.0|3.0391|2.2475|5.2866|0|5.4025| D|
9328|high_school_psychology|3|3|3|||362|0|0.0|362|291|71|0.8039|0.1177|2.3684|0.0|5.5679|6.7177|12.2856|0|12.4033| B|
9329|professional_law|0|0|0|||1442|0|0.0|1442|1180|262|0.8183|0.1725|0.7339|0.0|3.4644|2.5122|5.9766|0|6.1491| D|
9330|moral_scenarios|1|1|1|||635|560|0.8819|635|560|75|0.8819|0.1188|2.2343|0.0|6.7818|2.2993|9.0811|635|9.1999| C|
9331|marketing|2|2|2|||391|340|0.8696|391|340|51|0.8696|0.1126|2.4568|0.0|7.5563|3.8345|11.3908|391|11.5034| C|
9332|philosophy|3|3|3|||388|0|0.0|388|246|142|0.634|0.1369|2.3871|0.0|5.5338|5.9129|11.4467|0|11.5836| C|
9333|miscellaneous|0|0|0|||300|262|0.8733|300|262|38|0.8733|0.1093|1.8682|0.0|2.2992|8.5148|10.814|300|10.9233| B|
9334|abstract_algebra|1|1|1|||415|0|0.0|415|350|65|0.8434|0.1162|4.3864|0.0|2.2662|6.7139|8.9801|0|9.0963| C|
9335|professional_law|2|2|2|||1409|0|0.0|1409|1179|230|0.8368|0.1626|1.5562|0.0|3.7803|4.1548|7.9351|0|8.0977| B|
9336|professional_law|3|3|3|||1416|0|0.0|1416|1179|237|0.8326|0.1647|0.0325|0.0|3.7957|4.7907|8.5864|0|8.7511| D|
9337|sociology|0|0|0|||410|0|0.0|410|330|80|0.8049|0.1201|4.6917|0.0|2.0343|4.5294|6.5637|0|6.6838| C|
9338|professional_law|1|1|1|||1451|0|0.0|1451|1180|271|0.8132|0.1753|1.0746|0.0|4.5953|6.8882|11.4835|0|11.6588| B|
9339|clinical_knowledge|2|2|2|||277|0|0.0|277|235|42|0.8484|0.1103|0.7542|0.0|3.8422|4.7802|8.6224|0|8.7327| D|
9340|elementary_mathematics|3|3|3|||439|0|0.0|439|320|119|0.7289|0.1305|0.7733|0.0|6.1897|3.2178|9.4075|0|9.538| A|
9341|moral_scenarios|0|0|0|||629|562|0.8935|629|562|67|0.8935|0.1167|2.8254|0.0|6.1918|2.2754|8.4672|629|8.5839| C|
9342|high_school_statistics|1|1|1|||703|0|0.0|703|569|134|0.8094|0.1347|2.7539|0.0|6.4296|3.9605|10.3901|0|10.5248| B|
9343|professional_accounting|2|2|2|||587|0|0.0|587|465|122|0.7922|0.1314|0.7552|0.0|4.0637|5.9976|10.0613|0|10.1927| A|
9344|high_school_government_and_politics|3|3|3|||475|416|0.8758|475|416|59|0.8758|0.1146|0.8061|0.0|2.3687|4.7999|7.1686|475|7.2832| D|
9345|world_religions|0|0|0|||240|0|0.0|240|207|33|0.8625|0.1081|2.4125|0.0|4.3872|3.077|7.4642|0|7.5723| C|
9346|professional_law|1|1|1|||1396|0|0.0|1396|1178|218|0.8438|0.159|1.5233|0.0|8.1711|5.2132|13.3843|0|13.5433| A|
9347|high_school_european_history|2|2|2|||1726|1492|0.8644|1726|1492|234|0.8644|0.1638|2.0771|0.0|5.8717|5.2766|11.1483|1726|11.3121| C|
9348|electrical_engineering|3|3|3|||392|0|0.0|392|329|63|0.8393|0.1157|0.7987|0.0|2.1499|3.6557|5.8056|0|5.9213| B|
9349|high_school_physics|0|0|0|||609|0|0.0|609|528|81|0.867|0.1204|0.7611|0.0|6.8793|3.1732|10.0525|0|10.1729| C|
9350|high_school_chemistry|1|1|1|||442|0|0.0|442|380|62|0.8597|0.1154|5.1758|0.0|5.4912|2.8903|8.3815|0|8.4969| C|
9351|high_school_macroeconomics|2|2|2|||438|371|0.847|438|371|67|0.847|0.1167|1.5207|0.0|5.7818|6.0375|11.8193|438|11.936| B|
9352|high_school_statistics|3|3|3|||658|0|0.0|658|574|84|0.8723|0.1211|0.3566|0.0|2.3156|7.6986|10.0142|0|10.1353| D|
9353|professional_law|0|0|0|||1403|0|0.0|1403|1179|224|0.8403|0.1608|1.4448|0.0|5.3081|4.1964|9.5045|0|9.6653| D|
9354|moral_disputes|1|1|1|||370|0|0.0|370|318|52|0.8595|0.1129|1.1527|0.0|2.2891|5.9943|8.2834|0|8.3963| A|
9355|miscellaneous|2|2|2|||306|262|0.8562|306|262|44|0.8562|0.1108|0.8141|0.0|3.7841|2.6518|6.4359|306|6.5467| A|
9356|professional_psychology|3|3|3|||471|353|0.7495|471|353|118|0.7495|0.1303|0.7649|0.0|5.9727|1.6066|7.5793|471|7.7096| B|
9357|marketing|0|0|0|||388|340|0.8763|388|340|48|0.8763|0.1118|3.7045|0.0|7.2034|2.6004|9.8038|388|9.9156| C|
9358|clinical_knowledge|1|1|1|||289|0|0.0|289|237|52|0.8201|0.1129|0.3756|0.0|2.3553|7.273|9.6283|0|9.7412| A|
9359|moral_scenarios|2|2|2|||627|0|0.0|627|561|66|0.8947|0.1164|0.7891|0.0|5.6686|2.8176|8.4862|0|8.6026| C|
9360|clinical_knowledge|3|3|3|||275|0|0.0|275|240|35|0.8727|0.1086|1.3296|0.0|2.7691|6.1011|8.8702|0|8.9788| A|
9361|clinical_knowledge|0|0|0|||313|0|0.0|313|241|72|0.77|0.118|0.5751|0.0|4.5466|7.457|12.0036|0|12.1216| D|
9362|college_computer_science|1|1|1|||822|0|0.0|822|720|102|0.8759|0.1259|0.0297|0.0|4.5886|1.3131|5.9017|0|6.0276| B|
9363|college_chemistry|2|2|2|||425|0|0.0|425|338|87|0.7953|0.1219|4.6463|0.0|7.607|1.3101|8.9171|0|9.039| B|
9364|elementary_mathematics|3|3|3|||379|0|0.0|379|322|57|0.8496|0.1141|2.374|0.0|2.3238|5.709|8.0328|0|8.1469| A|
9365|miscellaneous|0|0|0|||306|261|0.8529|306|261|45|0.8529|0.1111|0.9579|0.0|2.0243|5.1801|7.2044|306|7.3155| D|
9366|high_school_psychology|1|1|1|||364|0|0.0|364|289|75|0.794|0.1188|0.7373|0.0|5.7417|1.8851|7.6268|0|7.7456| D|
9367|high_school_microeconomics|2|2|2|||429|0|0.0|429|391|38|0.9114|0.1093|4.6456|0.0|5.4036|2.0617|7.4653|0|7.5746| D|
9368|college_physics|3|3|3|||517|0|0.0|517|439|78|0.8491|0.1196|2.5479|0.0|6.0617|6.3159|12.3776|0|12.4972| B|
9369|conceptual_physics|0|0|0|||274|0|0.0|274|244|30|0.8905|0.1073|0.9548|0.0|2.2798|6.5267|8.8065|0|8.9138| D|
9370|conceptual_physics|1|1|1|||298|0|0.0|298|244|54|0.8188|0.1134|0.8142|0.0|6.5573|4.3404|10.8977|0|11.0111| C|
9371|conceptual_physics|2|2|2|||292|0|0.0|292|243|49|0.8322|0.1121|0.7499|0.0|2.9661|2.2744|5.2405|0|5.3526| A|
9372|professional_accounting|3|3|3|||575|465|0.8087|575|465|110|0.8087|0.1281|0.7319|0.0|10.6424|2.0626|12.705|575|12.8331| C|
9373|sociology|0|0|0|||377|0|0.0|377|333|44|0.8833|0.1108|5.0463|0.0|7.2521|2.108|9.3601|0|9.4709| A|
9374|college_physics|1|1|1|||536|0|0.0|536|438|98|0.8172|0.1249|2.5736|0.0|4.7139|5.7911|10.505|0|10.6299| C|
9375|high_school_macroeconomics|2|2|2|||457|368|0.8053|457|368|89|0.8053|0.1225|0.9613|0.0|1.2968|5.0338|6.3306|457|6.4531| D|
9376|high_school_psychology|3|3|3|||405|0|0.0|405|298|107|0.7358|0.1273|2.6829|0.0|2.0793|3.8263|5.9056|0|6.0329| C|
9377|moral_disputes|0|0|0|||403|0|0.0|403|321|82|0.7965|0.1206|1.2684|0.0|6.1002|3.4199|9.5201|0|9.6407| A|
9378|prehistory|1|1|1|||390|0|0.0|390|344|46|0.8821|0.1113|1.0168|0.0|2.254|6.2141|8.4681|0|8.5794| D|
9379|high_school_psychology|2|2|2|||351|0|0.0|351|290|61|0.8262|0.1152|2.7235|0.0|3.9801|2.3019|6.282|0|6.3972| C|
9380|elementary_mathematics|3|3|3|||409|0|0.0|409|320|89|0.7824|0.1225|2.9746|0.0|6.2076|3.1162|9.3238|0|9.4463| D|
9381|professional_psychology|0|0|0|||496|353|0.7117|496|353|143|0.7117|0.1372|3.636|0.0|3.7301|4.8374|8.5675|496|8.7047| B|
9382|high_school_statistics|1|1|1|||727|0|0.0|727|568|159|0.7813|0.1417|3.8555|0.0|3.9873|6.1429|10.1302|0|10.2719| B|
9383|professional_psychology|2|2|2|||450|352|0.7822|450|352|98|0.7822|0.1249|3.2276|0.0|3.6865|7.7146|11.4011|450|11.526| A|
9384|high_school_us_history|3|3|3|||1840|1469|0.7984|1840|1469|371|0.7984|0.2083|3.1219|0.0|2.3046|4.8747|7.1793|1840|7.3876| C|
9385|high_school_psychology|0|0|0|||343|0|0.0|343|289|54|0.8426|0.1134|0.9223|0.0|6.611|5.2176|11.8286|0|11.942| D|
9386|high_school_psychology|1|1|1|||351|0|0.0|351|289|62|0.8234|0.1154|1.5694|0.0|6.3202|2.4759|8.7961|0|8.9115| D|
9387|college_mathematics|2|2|2|||447|389|0.8702|447|389|58|0.8702|0.1144|1.519|0.0|5.4014|1.55|6.9514|447|7.0658| D|
9388|moral_scenarios|3|3|3|||622|563|0.9051|622|563|59|0.9051|0.1146|2.3066|0.0|9.0501|1.3913|10.4414|622|10.556| C|
9389|philosophy|0|0|0|||293|0|0.0|293|251|42|0.8567|0.1103|2.5795|0.0|3.8095|6.3142|10.1237|0|10.234| D|
9390|high_school_macroeconomics|1|1|1|||413|369|0.8935|413|369|44|0.8935|0.1108|1.6073|0.0|4.2525|3.6767|7.9292|413|8.04| C|
9391|philosophy|2|2|2|||288|0|0.0|288|251|37|0.8715|0.1091|0.0241|0.0|3.7767|2.2128|5.9895|0|6.0986| B|
9392|formal_logic|3|3|3|||687|0|0.0|687|634|53|0.9229|0.1131|4.5791|0.0|6.1062|2.084|8.1902|0|8.3033| B|
9393|high_school_mathematics|0|0|0|||564|0|0.0|564|496|68|0.8794|0.117|4.7318|0.0|6.2465|3.848|10.0945|0|10.2115| D|
9394|college_biology|1|1|1|||388|0|0.0|388|345|43|0.8892|0.1106|1.8126|0.0|4.0119|6.2891|10.301|0|10.4116| D|
9395|high_school_chemistry|2|2|2|||412|0|0.0|412|383|29|0.9296|0.1071|0.804|0.0|4.2992|4.9788|9.278|0|9.3851| B|
9396|moral_disputes|3|3|3|||361|0|0.0|361|318|43|0.8809|0.1106|1.3197|0.0|3.867|5.2194|9.0864|0|9.197| D|
9397|professional_law|0|0|0|||1471|0|0.0|1471|1179|292|0.8015|0.182|0.7488|0.0|8.1603|1.5883|9.7486|0|9.9306| C|
9398|sociology|1|1|1|||433|0|0.0|433|329|104|0.7598|0.1265|4.5205|0.0|7.6405|1.3141|8.9546|0|9.0811| C|
9399|professional_law|2|2|2|||1488|0|0.0|1488|1180|308|0.793|0.1872|2.7847|0.0|3.788|8.1022|11.8902|0|12.0774| B|
9400|professional_law|3|3|3|||1530|0|0.0|1530|1179|351|0.7706|0.2015|2.6299|0.0|2.3118|4.9793|7.2911|0|7.4926| C|
9401|college_physics|0|0|0|||510|0|0.0|510|439|71|0.8608|0.1177|0.7548|0.0|6.5855|4.2496|10.8351|0|10.9528| C|
9402|security_studies|1|1|1|||1037|796|0.7676|1037|796|241|0.7676|0.166|0.0467|0.0|6.0645|3.139|9.2035|1037|9.3695| D|
9403|econometrics|2|2|2|||584|498|0.8527|584|504|80|0.863|0.1201|0.8|0.0|7.6268|2.1755|9.8023|498|9.9224| C|
9404|philosophy|3|3|3|||299|0|0.0|299|248|51|0.8294|0.1126|5.0466|0.0|7.1091|2.8796|9.9887|0|10.1013| D|
9405|elementary_mathematics|0|0|0|||373|0|0.0|373|320|53|0.8579|0.1131|2.1547|0.0|4.7221|7.1631|11.8852|0|11.9983| B|
9406|econometrics|1|1|1|||660|502|0.7606|660|502|158|0.7606|0.1414|2.3881|0.0|1.7323|5.4854|7.2177|660|7.3591| A|
9407|astronomy|2|2|2|||399|0|0.0|399|339|60|0.8496|0.1149|0.7676|0.0|5.9573|3.8773|9.8346|0|9.9495| D|
9408|high_school_psychology|3|3|3|||332|0|0.0|332|291|41|0.8765|0.1101|2.458|0.0|4.7978|4.4853|9.2831|0|9.3932| C|
9409|high_school_psychology|0|0|0|||420|0|0.0|420|291|129|0.6929|0.1333|5.1078|0.0|4.2437|2.327|6.5707|0|6.704| B|
9410|moral_scenarios|1|1|1|||621|561|0.9034|621|561|60|0.9034|0.1149|2.3252|0.0|3.2472|2.2881|5.5353|561|5.6502| C|
9411|professional_law|2|2|2|||1332|0|0.0|1332|1177|155|0.8836|0.1406|2.2151|0.0|7.765|4.3743|12.1393|0|12.2799| D|
9412|marketing|3|3|3|||393|340|0.8651|393|340|53|0.8651|0.1131|2.4997|0.0|2.6802|6.6503|9.3305|393|9.4436| C|
9413|elementary_mathematics|0|0|0|||452|0|0.0|452|320|132|0.708|0.1341|0.3445|0.0|4.59|7.5127|12.1027|0|12.2368| C|
9414|miscellaneous|1|1|1|||309|261|0.8447|309|261|48|0.8447|0.1118|2.3236|0.0|3.2586|2.3258|5.5844|309|5.6962| B|
9415|electrical_engineering|2|2|2|||373|0|0.0|373|330|43|0.8847|0.1106|3.1254|0.0|6.717|3.9188|10.6358|0|10.7464| D|
9416|abstract_algebra|3|3|3|||414|0|0.0|414|350|64|0.8454|0.1159|2.4307|0.0|4.0238|4.753|8.7768|0|8.8927| A|
9417|miscellaneous|0|0|0|||298|262|0.8792|298|262|36|0.8792|0.1088|3.343|0.0|4.469|6.5867|11.0557|298|11.1645| B|
9418|miscellaneous|1|1|1|||307|262|0.8534|307|262|45|0.8534|0.1111|2.7824|0.0|3.803|8.1581|11.9611|307|12.0722| B|
9419|college_biology|2|2|2|||398|0|0.0|398|345|53|0.8668|0.1131|2.7306|0.0|2.3543|5.3482|7.7025|0|7.8156| D|
9420|professional_law|3|3|3|||1394|0|0.0|1394|1178|216|0.8451|0.1584|0.7504|0.0|6.0702|4.0594|10.1296|0|10.288| D|
9421|high_school_microeconomics|0|0|0|||423|0|0.0|423|391|32|0.9243|0.1078|0.0338|0.0|6.0929|2.7313|8.8242|0|8.932| A|
9422|moral_scenarios|1|1|1|||619|563|0.9095|619|563|56|0.9095|0.1139|0.7766|0.0|10.6333|2.3243|12.9576|619|13.0715| C|
9423|human_aging|2|2|2|||299|0|0.0|299|261|38|0.8729|0.1093|2.2288|0.0|8.2099|2.9207|11.1306|0|11.2399| C|
9424|high_school_mathematics|3|3|3|||539|495|0.9184|539|497|42|0.9221|0.1103|3.1849|0.0|6.3061|3.9428|10.2489|495|10.3592| D|
9425|professional_law|0|0|0|||1441|0|0.0|1441|1179|262|0.8182|0.1725|1.973|0.0|3.169|2.4609|5.6299|0|5.8024| B|
9426|world_religions|1|1|1|||254|0|0.0|254|206|48|0.811|0.1118|0.8318|0.0|5.8429|6.6505|12.4934|0|12.6052| C|
